country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
USA,United States of America,Lemolo 1,32,43.3558,-122.2494,Hydro,,,,1955,PacifiCorp,114.477,U.S. Energy Information Administration,106.21
USA,United States of America,Lemolo 2,38.5,43.2806,-122.4025,Hydro,,,,1956,PacifiCorp,143.451,U.S. Energy Information Administration,127.78
USA,United States of America,Lemon Creek,61.7,58.3536,-134.4953,Oil,,,,1980.876823,Alaska Electric Light&Power Co,1.05,U.S. Energy Information Administration,
USA,United States of America,Lemond Solar,5,44.081,-93.2859,Solar,,,,2017,Lemond Solar Center LLC,7.989,U.S. Energy Information Administration,
USA,United States of America,Lemoore 1,1.5,36.2579,-119.7981,Solar,,,,2016,Lemoore PV1  LLC,1.381,U.S. Energy Information Administration,
USA,United States of America,Lempster Wind LLC,24,43.233,-72.1455,Wind,,,,2009,Avangrid Renewables LLC,66.519,U.S. Energy Information Administration,86.28
USA,United States of America,Lenape II,4,39.7767,-86.0428,Solar,,,,2015,Lenape Solar II  LLC,4.681,U.S. Energy Information Administration,
USA,United States of America,Lennon Generating,9.6,42.9817,-83.9794,Waste,,,,2010.416667,North American Natural Res,36.76,U.S. Energy Information Administration,
USA,United States of America,Lenoir Farm,5,35.3317,-77.6664,Solar,,,,2013,Lenoir Farm LLC,8.215,U.S. Energy Information Administration,
USA,United States of America,Lenoir Farm 2,5,35.35,-77.475,Solar,,,,2013,Lenoir Farm 2 LLC,8.009,U.S. Energy Information Administration,
USA,United States of America,Lenox,6.1,40.88,-94.5589,Oil,,,,1991.655738,City of Lenox - (IA),0.043,U.S. Energy Information Administration,
USA,United States of America,Leo Community Solar,1,43.9782,-95.8508,Solar,,,,2019,Geronimo Energy,1.788,U.S. Energy Information Administration,
USA,United States of America,Leominster,2,42.5616,-71.7554,Solar,,,,2015,Syncarpha Massachusetts  LLC,3.101,U.S. Energy Information Administration,
USA,United States of America,Leominster (MA)-South Street-R&D,3.5,42.6062,-71.1772,Solar,,,,2014,South Street Solar  LLC,3.945,U.S. Energy Information Administration,
USA,United States of America,Leon Creek,229.6,29.3525,-98.5761,Gas,,,,2004,City of San Antonio - (TX),165.11,U.S. Energy Information Administration,
USA,United States of America,Leon Solar,10,33.1611,-96.2397,Solar,,,,2018,Cypress Creek Renewables,21.514,U.S. Energy Information Administration,
USA,United States of America,Leonardo Wind 1 LLC,3,42.4981,-93.3678,Wind,,,,2017,Leonardo Wind 1 LLC,10.592,U.S. Energy Information Administration,
USA,United States of America,Lepomis PV Energy LLC,4.5,41.8572,-70.5583,Solar,,,,2014,EDF Renewable Asset Holdings  Inc.,7.928,U.S. Energy Information Administration,
USA,United States of America,Letchworth Solar Project,1.2,42.619,-78.1795,Solar,,,,2017,AEP Onsite Partners,1.847,U.S. Energy Information Administration,
USA,United States of America,Lewis & Clark,68.6,47.6785,-104.1566,Coal,Gas,,,1973.725948,Montana-Dakota Utilities Co,263.458996,U.S. Energy Information Administration,
USA,United States of America,Lewis Creek,542.8,30.4356,-95.5214,Gas,,,,1971,Entergy Texas Inc.,2192.164,U.S. Energy Information Administration,
USA,United States of America,Lewis Smith Dam,181,33.9406,-87.1077,Hydro,,,,1961.5,Alabama Power Co,410.236,U.S. Energy Information Administration,527.46
USA,United States of America,Lewiston Niagara,240,43.143,-79.022,Hydro,,,,1961.75,New York Power Authority,-195.08,U.S. Energy Information Administration,1261.74
USA,United States of America,Lewiston Solar,5,36.1411,-77.2111,Solar,,,,2015,Lewiston Solar LLC,7.714,U.S. Energy Information Administration,
USA,United States of America,Lewisville,2.8,33.0685,-96.9638,Hydro,,,,1992,City of Garland - (TX),7.797,U.S. Energy Information Administration,8.62
USA,United States of America,Lexington,3.6,35.7736,-80.2594,Oil,,,,2005,North Carolina Mun Power Agny #1,-0.058,U.S. Energy Information Administration,
USA,United States of America,Lexington Health Center,1.8,35.8309,-80.2422,Oil,,,,2002,North Carolina Mun Power Agny #1,-0.033,U.S. Energy Information Administration,
USA,United States of America,Libby,525,48.4098,-115.3143,Hydro,,,,1977.2,USACE Northwestern Division,1511.427,U.S. Energy Information Administration,1892.18
USA,United States of America,Liberty Electric Power Plant,614,39.8614,-75.3358,Gas,,,,2002,Liberty Electric Power LLC,3928.947,U.S. Energy Information Administration,
USA,United States of America,Liberty HS Solar Project,1.5,35.3644,-119.1275,Solar,,,,2019,Kern Highschool District Solar LLC,2.651,U.S. Energy Information Administration,
USA,United States of America,Liberty I & II LFGTE,12.8,40.8856,-86.7044,Waste,,,,2012.25,Wabash Valley Power Assn  Inc,95.548,U.S. Energy Information Administration,
USA,United States of America,Liberty Pole DPC Solar,1.1,43.4941,-90.9071,Solar,,,,2017,SoCore Energy LLC,1.814,U.S. Energy Information Administration,
USA,United States of America,Libra Community Solar,1,45.6712,-95.3885,Solar,,,,2018,Geronimo Energy,1.641,U.S. Energy Information Administration,
USA,United States of America,Lichtenthal,2,43.0201,-78.1582,Solar,,,,2018,AES Distributed Energy,2.461,U.S. Energy Information Administration,
USA,United States of America,Lieberman,253,32.7047,-93.9597,Gas,,,,1957.110672,Southwestern Electric Power Co,77.865,U.S. Energy Information Administration,
USA,United States of America,Life Technologies - Pleasanton,1.1,37.6439,-121.8842,Gas,,,,2013,Bloom Energy,7.224,U.S. Energy Information Administration,
USA,United States of America,Life Technologies Carlsbad,1.1,33.1372,-117.2869,Gas,,,,2012,Bloom Energy,6.977,U.S. Energy Information Administration,
USA,United States of America,Lighthouse Hill,8,43.5241,-75.9703,Hydro,,,,1930,Erie Boulevard Hydropower LP,25.34,U.S. Energy Information Administration,26.89
USA,United States of America,Lightning Dock Geothermal HI-01  LLC,19.2,32.1447,-108.8383,Geothermal,,,,2017.958333,Lightning Dock Geothermal HI-01  LLC,58.102,U.S. Energy Information Administration,
USA,United States of America,Lightolier Wind I Turbine,2,41.7456,-71.1172,Wind,,,,2012,Philips Lightolier,1.942,U.S. Energy Information Administration,5.19
USA,United States of America,Lillington Solar,5,35.368,-78.801,Solar,,,,2017,Soltage LLC,9.719,U.S. Energy Information Administration,
USA,United States of America,Lilliwaup Falls Generating,1.4,47.4706,-123.1153,Hydro,,,,1986,William G. Reed Jr,3.617,U.S. Energy Information Administration,3.48
USA,United States of America,Lilly Technical Center,6,39.7475,-86.1831,Oil,,,,2004.833333,Eli Lilly and Company,0,U.S. Energy Information Administration,
USA,United States of America,Lime Creek,90.2,43.2481,-93.205,Oil,,,,1991,Interstate Power and Light Co,0.557,U.S. Energy Information Administration,
USA,United States of America,Lime Saddle,2,39.6988,-121.571,Hydro,,,,1906,Pacific Gas & Electric Co.,0,U.S. Energy Information Administration,5.23
USA,United States of America,Lime Wind,3,44.3969,-117.2719,Wind,,,,2012,Lime Wind LLC,5.928,U.S. Energy Information Administration,6.69
USA,United States of America,Limelight Solar II LLC,2,34.9939,-81.8782,Solar,,,,2020,Limelight Solar II LLC,0.019,U.S. Energy Information Administration,
USA,United States of America,Limerick,2277,40.2243,-75.5874,Nuclear,,,,1988,Exelon Nuclear,19345.594,U.S. Energy Information Administration,
USA,United States of America,Limerick Road Solar Farm,2.2,44.3689,-73.2471,Solar,,,,2014,Limerick Road Solar  LLC,3.178,U.S. Energy Information Administration,
USA,United States of America,Limestone,1849.8,31.4219,-96.2525,Coal,Petcoke,Gas,,1986.517245,NRG Texas Power LLC,8700.388997,U.S. Energy Information Administration,
USA,United States of America,Limon Generating Station,154.2,39.2038,-103.7005,Gas,Oil,,,2002,Tri-State G & T Assn  Inc,66.876,U.S. Energy Information Administration,
USA,United States of America,Limon III Wind LLC,200.6,39.3533,-103.4742,Wind,,,,2014,Limon,746.764,U.S. Energy Information Administration,
USA,United States of America,Limon Wind I,200,39.381,-103.5732,Wind,,,,2012,Limon,662.304,U.S. Energy Information Administration,741.7
USA,United States of America,Limon Wind II,200,39.3414,-103.5811,Wind,,,,2012,Limon,563.228,U.S. Energy Information Administration,737.88
USA,United States of America,Lincoln,10.1,39.0372,-98.153,Oil,Gas,,,1977.029703,City of Lincoln Center - (KS),0.046,U.S. Energy Information Administration,
USA,United States of America,Lincoln Ave Solar Project,2,40.7814,-73.0834,Solar,,,,2019,Agilitas Energy  LLC,3.531,U.S. Energy Information Administration,
USA,United States of America,Lincoln Combustion,1753.6,35.4317,-81.0347,Gas,Oil,,,1995.375,Duke Energy Carolinas  LLC,24.505,U.S. Energy Information Administration,
USA,United States of America,Lincoln Financial Field,2.9,39.9008,-75.1675,Solar,,,,2013,NRG Energy Center Eagles LLC,2.871,U.S. Energy Information Administration,
USA,United States of America,Lincoln Generating Facility,692,41.3933,-87.9436,Gas,,,,2000,Lincoln Generating Facility LLC,11.817,U.S. Energy Information Administration,
USA,United States of America,Lincoln Heights I,5.2,44.2878,-96.4333,Wind,,,,2006,Allete Clean Energy,9.227,U.S. Energy Information Administration,16.27
USA,United States of America,Lincoln Heights II,3.9,44.3155,-96.3317,Wind,,,,2006,Allete Clean Energy,9.521,U.S. Energy Information Administration,12.57
USA,United States of America,Lincoln Landfill,4.8,38.8381,-121.3419,Waste,,,,2008,Energy 2001 Inc,24.402,U.S. Energy Information Administration,
USA,United States of America,Lincoln Solar,1.5,41.4628,-87.2603,Solar,,,,2013,Ecos Energy LLC,2.166,U.S. Energy Information Administration,
USA,United States of America,Lincoln Solar  LLC (NC),4.9,35.3795,-81.8176,Solar,,,,2017,Cypress Creek Renewables,9.472,U.S. Energy Information Administration,
USA,United States of America,Lincolnton High School,1.8,35.4774,-81.2623,Oil,,,,2006,North Carolina Mun Power Agny #1,0.074,U.S. Energy Information Administration,
USA,United States of America,Lind Solar CSG,4.9,44.8024,-93.9087,Solar,,,,2017,Terraform Arcadia,6.954,U.S. Energy Information Administration,
USA,United States of America,Lindahl Wind Project  LLC,150,48.533,-102.933,Wind,,,,2017,Enel Green Power NA  Inc.,587.81561,U.S. Energy Information Administration,
USA,United States of America,Lindberg FIeld Solar,3.2,32.7292,-117.2077,Solar,,,,2015.8125,Lindberg Field Solar I LLC,4.928,U.S. Energy Information Administration,
USA,United States of America,Lindberg Field Solar 2,1.9,32.7294,-117.2051,Solar,,,,2017,Lindberg Field Solar 2  LLC,4.926,U.S. Energy Information Administration,
USA,United States of America,Linde Wilmington,31,33.7886,-118.2294,Gas,,,,1989,Praxair Inc,0,U.S. Energy Information Administration,
USA,United States of America,Linden Cogen Plant,974.1,40.6322,-74.2156,Gas,Oil,,,1994.181501,EFS Cogen Holdings I LLC,5500.027028,U.S. Energy Information Administration,
USA,United States of America,Linden Solar Farm,2.7,40.62,-74.2144,Solar,,,,2011,Public Service Elec & Gas Co,3.797,U.S. Energy Information Administration,4.12
USA,United States of America,Linden Wind Energy Project,50,45.7442,-120.7836,Wind,,,,2010,Los Angeles Department of Water & Power,123.466,U.S. Energy Information Administration,145.39
USA,United States of America,Lindsay Solar,4,36.2119,-119.1339,Solar,,,,2014,Tulare PV I LLC,7.379,U.S. Energy Information Administration,
USA,United States of America,Lindstrom Solar CSG,3,45.3199,-92.7966,Solar,,,,2018,Geronimo Energy,4.99,U.S. Energy Information Administration,
USA,United States of America,Lineage Logistics Solar,1.6,41.455,-87.752,Solar,,,,2020,DG Illinois Solar  LLC,0.059,U.S. Energy Information Administration,
USA,United States of America,Litchfield,15.7,45.1282,-94.5352,Oil,Gas,,,1997.426752,Litchfield Public Utilities,0.371,U.S. Energy Information Administration,
USA,United States of America,Lithia Solar,74.5,27.7533,-82.1647,Solar,,,,2019,Tampa Electric Co,124.07,U.S. Energy Information Administration,
USA,United States of America,Little Bay,1.3,41.7992,-71.436,Solar,,,,2014,Altus Power America Management  LLC,1.676,U.S. Energy Information Administration,
USA,United States of America,Little Chute,3.3,44.2799,-88.2556,Hydro,,,,1948,City of Kaukauna,25.645,U.S. Energy Information Administration,12.51
USA,United States of America,Little Cottonwood,4.8,40.585,-111.8006,Hydro,,,,1983,City of Murray - (UT),7.821,U.S. Energy Information Administration,10.68
USA,United States of America,Little Elk Wind Project LLC,74,35.1947,-98.9072,Wind,,,,2016,Enel Green Power NA  Inc.,336.042,U.S. Energy Information Administration,
USA,United States of America,Little Falls (MN),4.6,45.975,-94.3691,Hydro,,,,1932.608696,ALLETE  Inc.,31.191,U.S. Energy Information Administration,17.96
USA,United States of America,Little Falls (WA),43.2,47.8217,-117.9167,Hydro,,,,1910.5,Avista Corp,163.998,U.S. Energy Information Administration,149.01
USA,United States of America,Little Falls Hydro,13,43.0403,-74.8506,Hydro,,,,1987,Little Falls Hydroelec Assoc,68.094,U.S. Energy Information Administration,54.75
USA,United States of America,Little Goose,810,46.5838,-118.0273,Hydro,,,,1974.166667,USACE Northwestern Division,2101.742,U.S. Energy Information Administration,2257.66
USA,United States of America,Little Gypsy,1002.9,30.0051,-90.4617,Gas,Oil,,,1967.74155,Entergy Louisiana LLC,2708.876,U.S. Energy Information Administration,
USA,United States of America,Little Mac Project,1.5,42.6296,-114.6616,Hydro,,,,1984,Little Mac Power Company,5.821,U.S. Energy Information Administration,3.33
USA,United States of America,Little Pringle I Wind Farm,10,35.9643,-101.5402,Wind,,,,2010,DeWind Co.,0,U.S. Energy Information Administration,35.13
USA,United States of America,Little Pringle II Wind Farm,10,35.9249,-101.5414,Wind,,,,2010,DeWind Co.,0,U.S. Energy Information Administration,35.13
USA,United States of America,Little Quinnesec Falls Hydro Project,9,45.7736,-87.9894,Hydro,,,,1909.488889,Eagle Creek RE LLC,69.632,U.S. Energy Information Administration,35.2
USA,United States of America,Little River PV 1,5,35.5389,-79.8042,Solar,,,,2016,Ecoplexus  Inc,8.941,U.S. Energy Information Administration,
USA,United States of America,Little Rock Pham Solar,3,34.6002,-117.9475,Solar,,,,2016,Terraform Arcadia,7.762,U.S. Energy Information Administration,
USA,United States of America,Little Wood Hydro Project,2.8,43.4252,-114.0256,Hydro,,,,1985,Littlewood Irrigation District,8.214,U.S. Energy Information Administration,8.12
USA,United States of America,Littlefield Solar Center LLC,5,35.4339,-77.4381,Solar,,,,2016,SRE Utility Solar 1  LLC,9.221,U.S. Energy Information Administration,
USA,United States of America,Live Oak Limited,46,35.4837,-119.0298,Gas,,,,1992,WCAC Operating Company,14.749,U.S. Energy Information Administration,
USA,United States of America,Live Oak Solar  LLC,51,32.4238,-82.1028,Solar,,,,2017,Live Oak Solar  LLC,102.171,U.S. Energy Information Administration,
USA,United States of America,Live Oak Wind Project,199.5,31.0486,-100.6231,Wind,,,,2019,Engie North America,679.76,U.S. Energy Information Administration,
USA,United States of America,Livingston Generating Facility,15,40.9314,-88.6548,Waste,,,,2000,Hoosier Energy R E C  Inc,77.901,U.S. Energy Information Administration,
USA,United States of America,Livingston Generating Station,170.1,45.0304,-84.7308,Gas,,,,1999,CMS Generation MI Power LLC,11.461,U.S. Energy Information Administration,
USA,United States of America,Livingston Solar Canopies,6.6,40.5275,-74.4383,Solar,,,,2013,Rutgers  The State University of NJ,7.424,U.S. Energy Information Administration,
USA,United States of America,Livingston Solar Farm,1.2,40.5236,-74.43,Solar,,,,2009,Rutgers  The State University of NJ,1.097,U.S. Energy Information Administration,1.79
USA,United States of America,Llano Estacado Wind Ranch,80,35.4677,-101.2533,Wind,,,,2002,Llano Estacado Wind Ranch,118.242,U.S. Energy Information Administration,262.87
USA,United States of America,Lloyd Shoals,14.4,33.3208,-83.8419,Hydro,,,,1913,Georgia Power Co,64.019,U.S. Energy Information Administration,45.43
