"ID","VIOLATION.LAST.MODIFIED.DATE","VIOLATION.DATE","VIOLATION.CODE","VIOLATION.STATUS","VIOLATION.STATUS.DATE","VIOLATION.DESCRIPTION","VIOLATION.LOCATION","VIOLATION.INSPECTOR.COMMENTS","VIOLATION.ORDINANCE","INSPECTOR.ID","INSPECTION.NUMBER","INSPECTION.STATUS","INSPECTION.WAIVED","INSPECTION.CATEGORY","DEPARTMENT.BUREAU","ADDRESS","STREET.NUMBER","STREET.DIRECTION","STREET.NAME","STREET.TYPE","PROPERTY.GROUP","SSA","LATITUDE","LONGITUDE","LOCATION"
6947880,"02/07/2024",2023-01-13,"CN190019","COMPLIED","09/14/2023","ARRANGE PREMISE INSPECTION","","NO ENTRY TO INTERIOR,UNVERIFIED OCCUPANCY,DETECTORS OR LIVING CONDITIONS 14A-1-104.7","Arrange for inspection of premises. (13-12-100)","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947965,"04/25/2023",2023-01-17,"EL1884","OPEN","","SEE INSPECTOR COMMENTS","","PROVIDE INTERIOR ELECTRICAL INSPECTION IN ORDER TO INSPECT NEW SERVICE INSTALLED ON PERMIT EL 9501691 FROM 4/94 (14A-5-502.3.3)","","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6947887,"02/07/2024",2023-01-13,"PL171017","COMPLIED","09/14/2023","OBTN PERMIT FOR PLUMBING WORK","","OBTAIN PLUMBING PERMIT FOR PLUMBING WORK TO BE PERFORMED","Obtain permit for plumbing work before undertaking work. (18-29-106.1)","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947955,"04/25/2023",2023-01-17,"PL171027","OPEN","","LICENSED BONDED PLMBG CONTRCTR","","EMPLOY LICENSED AND BONDED PLUMBING CONTRACTOR FOR PLUMBING WORK TO BE PERFORMED TO ADDRESS PLUMBING VIOLATIONS","Employ licensed and bonded plumber to perform plumbing work.  (18-29-106.1 thru 106.2)","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6947917,"02/07/2024",2023-01-13,"EL1817","COMPLIED","09/14/2023","CONTINUITY OF RACEWAYS","","PROVIDE CONTINUITY OF ALL RACEWAYS IN ORDER TO INSURE A PROPER PATH TO GROUND FOR FAULT CURRENTS SPECIFICALLY ON THE WEST EXTERIOR ELEVATION AT THE REAR COACH HOUSE","Provide ground continuity for electrical cable, raceway, and enclosure. (14E-3-300.10, 14E-3-300.13)","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947944,"04/25/2023",2023-01-17,"CN190019","OPEN","","ARRANGE PREMISE INSPECTION","","NO ENTRY TO INTERIOR, UNVERIFIED OCCUPANCY, DETECTORS OR LIVING CONDITIONS 14A-1-104.7","Arrange for inspection of premises. (13-12-100)","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6947966,"04/25/2023",2023-01-17,"EL1885","OPEN","","","","PROVIDE ELECTRICAL PERMIT IN ORDER TO CORRECT ELECTRICAL VIOLATIONS (14A-4-404.6)","","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6947896,"02/07/2024",2023-01-13,"EL1809","COMPLIED","09/14/2023","WORKING SPACE","","PROVIDE PROPER WORKING SPACE IN FRONT OF ALL ELECTRICAL EQUIPMENT SPECIFICALLY IN FRONT OF SERVICE METER BANK AT THE REAR EXTERIOR OF THE PROPERTY (WEST ELEVATION) OF THE COACH HOUSE","Provide at least 3 ft of clear space around electrical service and distribution equipment. (14E-1-110.26)","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947954,"04/25/2023",2023-01-17,"PL171017","OPEN","","OBTN PERMIT FOR PLUMBING WORK","","OBTAIN PLUMBING PERMIT FOR PLUMBING WORK TO BE PERFORMED","Obtain permit for plumbing work before undertaking work. (18-29-106.1)","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6947956,"04/25/2023",2023-01-17,"PL237014","OPEN","","PRV BALLCOCK,VB,OR AIR GAP","","NO VACUUM BREAKER ON HOSE BIB ON SOUTH ELEVATION","Provide ball cock, vacuum breaker, or air gap. (18-29-606.5.6)","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6947885,"02/07/2024",2023-01-13,"CN067024","COMPLIED","09/14/2023","REPAIR EAVES","","MISSING SECTION OF SOFFIT AND FASCIA AT WEST ELEVATION LOOSE ALUMINUM CLADDING AT NORTH ELEVATION 14X-303.1.1","Failed to maintain roof eaves in good repair and free from cracks and defects which may admit rain.  (13-196-530, 13-196-530(c), and 13-196-641)","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947953,"04/25/2023",2023-01-17,"NC2011","OPEN","","PLANS & PERMITS REQ - CONTRCTR","","PROVIDE PLANS AND PERMITS TO REPAIR/REPLACE NORTH WOODEN STAIRS 14A-4-401.1","Performed or allowed work to be performed without submitting plans prepared, signed and sealed by a licensed architect or registered structural engineer for approval and without obtaining a permit to perform the work.  (13-32-010, 13-32-040, 13-40-020, 13-12-050)","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6947919,"02/07/2024",2023-01-13,"EL1881","COMPLIED","09/14/2023","STRAP SERVICE CONDUIT","","SUPPORT SERVICE RISER ON THE REAR EXTERIOR (WEST ELEVATION) OF THE COACH HOUSE .","Restrap loose service entrance conduit. (14E-1-110.12(a), 14E-3-300.11)","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947889,"02/07/2024",2023-01-13,"PL237014","COMPLIED","09/14/2023","PRV BALLCOCK,VB,OR AIR GAP","","NO VACUUM BREAKER ON HOSE BIB","Provide ball cock, vacuum breaker, or air gap. (18-29-606.5.6)","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947963,"04/25/2023",2023-01-17,"EL1809","OPEN","","WORKING SPACE","","PROVIDE PROPER WORKING SPACE IN FRONT OF ALL ELECTRICAL EQUIPMENT SPECIFICALLY IN FRONT OF SERVICE METER BANK AT THE REAR EXTERIOR OF THE PROPERTY","Provide at least 3 ft of clear space around electrical service and distribution equipment. (14E-1-110.26)","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6947883,"02/07/2024",2023-01-13,"CN063024","COMPLIED","09/14/2023","CHIMNEY CAPPING","","MISSING CHIMNEY CAP 14B-21-2113.9.1","Cap masonry chimney with non-combustible, water proof materials. (13-152-250 B, 13-152-240, 13-196-590)","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947888,"02/07/2024",2023-01-13,"PL171027","COMPLIED","09/14/2023","LICENSED BONDED PLMBG CONTRCTR","","EMPLOY LICENSED AND BONDED PLUMBING CONTRACTOR FOR PLUMBING WORK TO BE PERFORMED TO ADDRESS PLUMBING VIOLATIONS","Employ licensed and bonded plumber to perform plumbing work.  (18-29-106.1 thru 106.2)","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947964,"04/25/2023",2023-01-17,"EL1824","OPEN","","INSTALL ILLUMINATION","","INSTALL ALL REQUIRED ILLUMINATION THROUGHOUT THE PROPERTY SPECIFICALLY ON THE EAST (FRONT) ELEVATION 1ST FLOOR EGRESS","Illuminate hall, corridor, stair, accessible attic, closet, basement storeroom, utility room, and/or garage. (14E-7-700.6, 14E-5-560.7, 14E-5-570.10(f))","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6947921,"02/07/2024",2023-01-13,"EL1895","COMPLIED","09/14/2023","CIRCUIT 1 UNIT ONLY","","PROVIDE PUBLIC PANEL FOR THE MAIN HOUSE WHICH HAS 4 APARTMENTS BEING FED 4 METER SERVICE","Use branch circuit conductor to supply only 1 apartment or dwelling unit. (14E-2-210.25(a)&(b))","293822",14087908,"PASSED","N","COMPLAINT","SPECIAL TASK FORCE","9330 S LONGWOOD DR",9330,"S","LONGWOOD","DR",479385,NA,41.7244516,-87.668378348,"(41.72445160022783, -87.66837834778799)"
6947951,"04/25/2023",2023-01-17,"CN070024","OPEN","","REPAIR PORCH SYSTEM","","WEST DECK WEAK HANDRAILS AND MISSING JOIST HANGERS FRONT PORCH LOOSE HANDRAILS 14X-3-303.1.1","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","293822",14087915,"FAILED","N","COMPLAINT","SPECIAL TASK FORCE","10318 S PROSPECT AVE",10318,"S","PROSPECT","AVE",505537,NA,41.706082952,-87.662207788,"(41.70608295188783, -87.66220778818854)"
6949078,"04/27/2023",2023-01-19,"CN015062","OPEN","","OBSTRUCTIONS IN EXIT WAY","","REMOVE CLUTTER AT EMERGENCY EXIT DOOR AT BASEMENT","Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)","207401",13612272,"FAILED","N","PERIODIC","SPECIAL INSPECTION PROGRAM","11121 S LOOMIS ST",11121,"S","LOOMIS","ST",21786,NA,41.691455889,-87.656803286,"(41.6914558888835, -87.65680328633681)"
6949975,"04/29/2023",2023-01-19,"CN039013","OPEN","","POST APPROVED OCCUPANCY CARD","","MISSING OCCUPANCY PLACARD AT TEACHER LOUNGE/LUNCHROOM","Failed to post in a conspicuous location, the approved occupancy card indicating the number of people who may legally occupy such rooms and space in every theater, public assembly unit or open air assembly unit and in every room or portion of such units.  (13-84-410)","207401",13583694,"FAILED","N","PERIODIC","SPECIAL INSPECTION PROGRAM","5631 S KIMBARK AVE",5631,"S","KIMBARK","AVE",642802,NA,41.792349674,-87.594715442,"(41.792349674468525, -87.5947154417806)"
6899122,"01/11/2023",2023-01-11,"CN141016","OPEN","","STOP SMOKE, NOXIOUS ODORS","OTHER   :    :OTHER","INTERIOR OF BUILDING /UNIT 314 ¿ THICK, STAGNANT AIR CONTAINING ODORS OF DECAYING ORGANIC MATERIAL.","Stop noxious odors from permeating dwelling or premises. (7-28-060, 13-196-630)","282126",13909688,"FAILED","N","COMPLAINT","CONSERVATION","1634 W HOWARD ST",1634,"W","HOWARD","ST",14192,19,42.019490707,-87.672141091,"(42.01949070674961, -87.67214109107735)"
6899123,"01/11/2023",2023-01-11,"CN101015","OPEN","","REPAIR INTERIOR WALLS/CEILING","OTHER   :    :OTHER","INTERIOR OF BUILDING ¿ UNIT 314 /WALLS AND CEILING ¿ SECTIONS CRACKING AND CHIPPING WITH MISSING DRYWALL; SECTIONS YELLOWED WITH BLACK ORGANIC SPOTS COVERING MAJOR PORTIONS OF WALLS THROUGHOUT.","Failed to maintain interior walls and ceilings free from holes or cracks.  (13-19-540(c))","282126",13909688,"FAILED","N","COMPLAINT","CONSERVATION","1634 W HOWARD ST",1634,"W","HOWARD","ST",14192,19,42.019490707,-87.672141091,"(42.01949070674961, -87.67214109107735)"
6899124,"01/11/2023",2023-01-11,"CN140026","OPEN","","UNSANITARY CONDITIONS-ANIMALS","OTHER   :    :OTHER","INTERIOR OF BUILDING /UNIT 314 ¿ DEAD MICE IN LIVING ROOM; DROPPINGS THROUGHOUT.","Stop unsanitary and offensive condition caused by animals. (13-196-620 A, 13-196-630 B)","282126",13909688,"FAILED","N","COMPLAINT","CONSERVATION","1634 W HOWARD ST",1634,"W","HOWARD","ST",14192,19,42.019490707,-87.672141091,"(42.01949070674961, -87.67214109107735)"
6899126,"01/11/2023",2023-01-11,"CN136026","OPEN","","INSECTS","OTHER   :    :OTHER","INTERIOR OF BUILDING ¿ UNIT 314 /INSECTS - FLIES AND VARIOUS SMALL INSECTS THROUGHOUT APARTMENT.","Exterminate insects and keep dwelling insect-free. (13-196-630 C)","282126",13909688,"FAILED","N","COMPLAINT","CONSERVATION","1634 W HOWARD ST",1634,"W","HOWARD","ST",14192,19,42.019490707,-87.672141091,"(42.01949070674961, -87.67214109107735)"
6901364,"05/08/2023",2023-01-19,"CN073044","COMPLIED","03/20/2023","REPAIR EXTERIOR DOOR HARDWARE","OTHER   :    :OTHER BL00876","FRONT BUILDING ENTRY DOOR AT 6456 S./.; 6454 S./ AND 6452 S./ - DEFECTIVE SELF-CLOSERS.; 6454 S./ - DEFECTIVE BUILDING ENTRY DOOR LOCKSET.","Failed to maintain exterior door hardware in good condition and repair.  (13-196-550(d), 13-196-641)","BL00831",13911738,"FAILED","N","COMPLAINT","CONSERVATION","6456 S DR MARTIN L KING JR DR",6456,"S","DR MARTIN L KING JR","DR",26610,NA,41.776748913,-87.615686351,"(41.77674891308862, -87.61568635108316)"
6901365,"05/08/2023",2023-01-19,"CN102015","COMPLIED","03/20/2023","INT WALL/CEILING PEELING PAINT","OTHER   :    :OTHER BL00876","6456 S./ APT. 2B - BATHROOM WALL - LOOSE PAINT.","Failed to maintain interior walls, ceilings and woodwork free from flaking, peeling, chipped or loose paint.  (13-196-540(d))","BL00831",13911738,"FAILED","N","COMPLAINT","CONSERVATION","6456 S DR MARTIN L KING JR DR",6456,"S","DR MARTIN L KING JR","DR",26610,NA,41.776748913,-87.615686351,"(41.77674891308862, -87.61568635108316)"
6901373,"05/08/2023",2023-01-19,"CN140016","COMPLIED","05/08/2023","DWELLING CLEAN AND SANITARY","OTHER   :    :OTHER","FRONT INTERIOR STAIRWAY AT 6456 S./ - REFUSE ACCUMULATION.","Keep premises clean, sanitary, and safe. (13-196-620 A, 13-196-630)","BL00876",13911739,"CLOSED","N","COMPLAINT","CONSERVATION","6456 S DR MARTIN L KING JR DR",6456,"S","DR MARTIN L KING JR","DR",26610,NA,41.776748913,-87.615686351,"(41.77674891308862, -87.61568635108316)"
6901372,"05/08/2023",2023-01-19,"PL163017","COMPLIED","05/08/2023","REPLACE DEFECTIVE TOILET SEAT","OTHER   :    :OTHER","6456 S./-2B - BROKEN TOILET SEAT.","Provide or replace defective toilet seat.  (18-29-420.3)","BL00876",13911739,"CLOSED","N","COMPLAINT","CONSERVATION","6456 S DR MARTIN L KING JR DR",6456,"S","DR MARTIN L KING JR","DR",26610,NA,41.776748913,-87.615686351,"(41.77674891308862, -87.61568635108316)"
6901375,"05/08/2023",2023-01-19,"CN138056","COMPLIED","05/08/2023","DEBRIS, EXCESSIVE","OTHER   :    :OTHER","REAR BASEMENT AREAWAY AT 6454 S./ - REFUSE ACCUMULATION.","Remove accumulation of refuse and debris and keep premises clean. (13-196-580, 13-196-630)","BL00876",13911739,"CLOSED","N","COMPLAINT","CONSERVATION","6456 S DR MARTIN L KING JR DR",6456,"S","DR MARTIN L KING JR","DR",26610,NA,41.776748913,-87.615686351,"(41.77674891308862, -87.61568635108316)"
6901370,"05/08/2023",2023-01-19,"CN073044","COMPLIED","05/08/2023","REPAIR EXTERIOR DOOR HARDWARE","OTHER   :    :OTHER","FRONT BUILDING ENTRY DOOR AT 6456 S./.; 6454 S./ AND 6452 S./ - DEFECTIVE SELF-CLOSERS.; 6454 S./ - DEFECTIVE BUILDING ENTRY DOOR LOCKSET.","Failed to maintain exterior door hardware in good condition and repair.  (13-196-550(d), 13-196-641)","BL00876",13911739,"CLOSED","N","COMPLAINT","CONSERVATION","6456 S DR MARTIN L KING JR DR",6456,"S","DR MARTIN L KING JR","DR",26610,NA,41.776748913,-87.615686351,"(41.77674891308862, -87.61568635108316)"
6901374,"05/08/2023",2023-01-19,"CN070014","COMPLIED","05/08/2023","REPAIR EXTERIOR STAIR","OTHER   :    :OTHER","REAR EXTERIOR STAIRS AT 6452 S./ - BROKEN STEP METAL SUPPORT.","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","BL00876",13911739,"CLOSED","N","COMPLAINT","CONSERVATION","6456 S DR MARTIN L KING JR DR",6456,"S","DR MARTIN L KING JR","DR",26610,NA,41.776748913,-87.615686351,"(41.77674891308862, -87.61568635108316)"
6901371,"05/08/2023",2023-01-19,"CN102015","COMPLIED","05/08/2023","INT WALL/CEILING PEELING PAINT","OTHER   :    :OTHER","6456 S./ APT. 2B - BATHROOM WALL - LOOSE PAINT.","Failed to maintain interior walls, ceilings and woodwork free from flaking, peeling, chipped or loose paint.  (13-196-540(d))","BL00876",13911739,"CLOSED","N","COMPLAINT","CONSERVATION","6456 S DR MARTIN L KING JR DR",6456,"S","DR MARTIN L KING JR","DR",26610,NA,41.776748913,-87.615686351,"(41.77674891308862, -87.61568635108316)"
6898408,"05/12/2023",2023-01-11,"CN104035","COMPLIED","04/21/2023","MAINTAIN WINDOW","OTHER   :    :OTHER BL00876","FRONT / WINDOWS - 1ST FL BROKEN","Failed to maintain windows in sound condition and good repair.  (13-196-550(b) and (f))","87296",13908948,"FAILED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
6898415,"05/12/2023",2023-01-11,"CN070014","COMPLIED","04/21/2023","REPAIR EXTERIOR STAIR","OTHER   :    :OTHER BL00876","FRONT / EXTERIOR STAIR - GRADE TO1ST FL .CEMENT STEPS AND LANDING CRACKED","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","87296",13908948,"FAILED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
6898418,"05/12/2023",2023-01-11,"CN131036","COMPLIED","05/12/2023","PROVID SELF CLSING SCREEN DVCE","OTHER   :    :OTHER","FRONT AND REAR / STORM DOOR - CLOSER BROKEN .","Provide self-closing device for screen door. (13-196-560 B)","BL00876",13908951,"CLOSED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
6898422,"05/12/2023",2023-01-11,"CN064014","COMPLIED","05/12/2023","REPAIR CORNICE","OTHER   :    :OTHER","FRONT PLANTER / CORNICE - OPEN MORTAR JOINT .","Failed to maintain cornice in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","BL00876",13908951,"CLOSED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
6898417,"05/12/2023",2023-01-11,"CN073014","COMPLIED","05/12/2023","REPAIR EXTERIOR DOOR","OTHER   :    :OTHER","FRONT / EXTERIOR DOOR - BROKEN","Failed to maintain exterior door in sound condition and repair.  (13-196-550(d) and (e), 13-196-641)","BL00876",13908951,"CLOSED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
6898421,"05/12/2023",2023-01-11,"CN065034","COMPLIED","05/12/2023","REPAIR WINDOW SILLS","OTHER   :    :OTHER","REAR / WINDOW SILL - OPEN MORTAR JOINT .","Failed to maintain window sill in good repair and free from cracks and defects.  (13-196-530(e), 13-196-550, 13-196-641)","BL00876",13908951,"CLOSED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
6898420,"05/12/2023",2023-01-11,"CN138016","COMPLIED","05/12/2023","SCAVENGER SERVICE","OTHER   :    :OTHER","REAR / SERVICE WALK - BROKEN ,","Provide for regular removal of garbage and refuse from premises. (7-28-240)","BL00876",13908951,"CLOSED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
6898416,"05/12/2023",2023-01-11,"CN104035","COMPLIED","05/12/2023","MAINTAIN WINDOW","OTHER   :    :OTHER","FRONT / WINDOWS - 1ST FL BROKEN","Failed to maintain windows in sound condition and good repair.  (13-196-550(b) and (f))","BL00876",13908951,"CLOSED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
6898419,"05/12/2023",2023-01-11,"CN197079","COMPLIED","05/12/2023","REPAIR/REPLACE SMOKE DETECTORS","OTHER   :    :OTHER","1ST FL / SMOKE DETECTOR - OUT OF SERVICE","Repair or replace defective or out of service smoke detectors and operate continuously. (13-196-130, 13-196-140)","BL00876",13908951,"CLOSED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
6898423,"05/12/2023",2023-01-11,"CN070014","COMPLIED","05/12/2023","REPAIR EXTERIOR STAIR","OTHER   :    :OTHER","FRONT / EXTERIOR STAIR - GRADE TO1ST FL .CEMENT STEPS AND LANDING CRACKED","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","BL00876",13908951,"CLOSED","N","COMPLAINT","CONSERVATION","6144 W 64TH ST",6144,"W","64TH","ST",391208,NA,41.776076417,-87.775658224,"(41.77607641716786, -87.77565822394548)"
