Season,Episode,Character,Line
05,15,Ted,"Get out there and find me a girl. We'll double date on Valentine's Day. If I like her, I will marry her... if she's cool with it. And she will be. Cause I'll wear my nice blazer."
05,15,Marshall,I love that blazer. Almost as much as Robin loves Don.
05,15,Robin,I do not love Don.
05,15,Marshall,"Robin, neurologically speaking, the part of the human brain that makes you hate people is located right next to the part of the brain that makes you want to jump people's bones. The two responses are so similar, it's hard to tell them apart."
05,15,Ted,"You know what it's like? Wait, I have to get a book. Give me 30 seconds."
05,15,Ted,"OK this is fun. Look at this picture. It's a rabbit! You can look at it for hours and be absolutely sure it's a rabbit. But then one day, you look at it and you realize, ""wait a second, it's a duck!"" Rabbit, duck, rabbit, duck. Isn't it fun?"
05,15,Marshall,"Relationships are like that. I mean, look, when you first met Don, you hated him, you thought ""This guy's a duck"", but one of these days you're gonna realize ""This is actually someone that I love, he's a rabbit""."
05,15,Ted,"Wow I think you got it backwards there, buddy. The duck is the thing you love, the rabbit is the thing you hate."
05,15,Marshall,What?!!
05,15,Robin,"Yeah I got to agree. Duck's up, rabbit down."
05,15,Lily,Definitely. Ducks are better than rabbits.
05,15,Marshall,"I got... ducks are... ducks are... rabbits are adorable. Ducks are aargh. Have you ever been in a fight with a duck? I mean, ducks are... jerks."
05,15,Ted,Duck is delicious. Rabbit is all gamey.
05,15,Marshall,"(yelling) We're not talking about flavour, Ted."
05,15,Ted,(yelling as well) Flavour counts.
05,15,Marshall,Who carries a duck's foot for good luck? Anyone?
05,15,Robin,"You wrap yourself in a comforter stuffed with rabbit hair. (almost yells) I wrap myself in one stuffed with duck feathers. Who's cosier? No, no, no, no, no, no... who's cosier?"
05,15,Ted,"Hold on, I've got to get another book."
05,15,Ted,"Then why don't we take, a rabbit, a duck, stick 'em in a cardboard box and let them fight it out?"
05,15,Marshall,"Because it's illegal, Ted!"
05,15,Ted,"Only if we bet on it, Marshall!"
05,15,Marshall,FINE! I CAN SEE IT! YOU WIN!
05,15,Robin,Say it.
05,15,Ted,You have to say it.
05,15,Marshall,"Duck's good... (long pause, then whispers...) rabbit's bad."
05,15,Robin,YAYYYYY.
05,15,Lily,YAY.
05,15,Ted,YESSS.
05,15,Robin,"Thank you. And Don is, and always will be, a rabbit."
05,15,Ted,"Oh I wouldn't be so sure about that, Robin. Think about it. Don... Donald. Donald... Duck. (Marshall sighs heavily) And what, I wonder, does Donald Duck never wear?"
05,15,Lily,Pants.
05,15,Ted,"Pants. Don's... a duck. (Lily and Marshall sigh in awe of Ted) Permission to say ""lawyered""?"
05,15,Marshall,I'll allow it.
05,15,Ted,Lawyered.
05,15,Barney,"There is no place I would rather be and no one I would rather be with... (phone rings) I should get that. (picks up in the kitchen) Go for Barney... Look, I'm sort of in the middle of someone, something right now and I... You're a hot lady bullfighter?... (to the girl in his room) You gotta go."
05,15,Barney,McLaren's pub.
05,15,Barney,"Well, heeelllooo."
05,15,Barney,"There is no place I would rather be, and no one I would rather be... (phone rings) Would you excuse me for one moment? (picks up in the kitchen) Go for Barney, look, I... You're a gold medalist japanese figure skater? (to the lady bullfighter) Adios, muchacha!"
05,15,Barney,McLaren's pub.
05,15,Barney,"Well, heeelllooo."
05,15,Barney,"No place I'd rather be, no one I'd rather b... (phone rings) baaah... for Pete's sake. (picks up in the kitchen) You're a HOT chick? (to the skater) Sayonara."
05,15,Barney,McLaren's pub.
05,15,Barney,"Well, heeelllooo."
05,15,Barney,OK.
05,15,Barney,Ay ay ay.
05,15,Barney,"Yeah of course. Why, why wouldn't I be?... (picks up) Go for Barney."
05,15,Barney,I'm free.
05,15,Barney,"Ahh now this feels right. There is no place I would rather be, and no one I would rather be... (hears THE phone ringing)"
05,15,Barney,Did you hear that?
05,15,Barney,Shhhhhhhh. (loses his mind) aaahhhh
05,15,Barney,McLaren's pub!!
05,15,Barney,"(crying) Go-o for Barrr-neeeeyy. (back to business) D cups, really?"
05,15,Marshall,Aren't we supposed to go on a double date with Ted?
05,15,Lily,"Ted? No, he's not seeing anyone. Remember, he asked us to find..."
05,15,Marshall,"Oh, no."
05,15,Marshall,"Hey! Hey, wanna get married?"
05,15,Lily,"(annoyed) I don't know what kind of architect? Houses, buildings, that kind of crap."
05,15,Marshall,(to the 1st one) Wanna marry my friend Ted? (to the 2nd one) Wanna marry my friend Ted? (to the 3d one) Wanna marry my friend Ted?
05,15,Lily,"You can be choosey? You're in a bar on Valentine's Day, uh!"
05,15,Marshall,"Hey, just real quick... (the girl pepper-sprays him, he writhes in pain) you wanna marry my friend Ted?"
05,15,Lily,"Man, Ted's right, it's tough out there."
05,15,Marshall,"This is stupid. You know what, we forgot about this. I'm sure Ted did also."
05,15,Ted,"Here comes the groom in his favorite blazer, gonna meet my wife and I'm...laser, tazer, gaze her, take, bathe her?"
05,15,Robin,"Hey, Ted?"
05,15,Ted,Yeah?
05,15,Robin,"Before you go meet your future wife, why don't you swing by Don's party with me?"
05,15,Ted,That's what you're wearing?
05,15,Robin,"Yeah, why?"
05,15,Ted,"He's a duck. That dude be straight-ducking. ""And I think that I'll amaze her"". Nailed it!"
05,15,Ted,"Look, Robin, I don't wanna crowd you on your little date here, so if things start to get hot and heavy with Don..."
05,15,Robin,They're not gonna get...
05,15,Ted,"I'm just saying, if they do... I'll just say ""Well, I got a dinner res"" and then, wait this is the last part, I've been working on it for a while... I'll duck out."
05,15,Robin,"Ha ha ha. It's not gonna get happen... but yeah, do that!"
05,15,Ted,"Well, I got a dinner res... (Ted ducks out)"
05,15,Robin,"Come... god, Don, what the hell are you doing?"
05,15,Robin,"Yeah, cause I would never, could like, standards, so... you know... I thought this was a party."
05,15,Robin,Ted's not my date. He's a friend.
05,15,Robin,(sees Don with imaginary rabbit's ears) You could say that.
05,15,Ted,So he's a rabbit. At least you know for sure.
05,15,Robin,"Ted, this may hurt a little, I'm recycling your old Architecture Weekly magazines."
05,15,Ted,What are you doing?
05,15,Robin,Cleaning. You go on your date. Happy Valentine's Day.
05,15,Marshall,"Oh, thank god, you're here!"
05,15,Ted,"Yeah, I've been thinking, hmm, maybe we should call this whole thing off..."
05,15,Marshall,"No. Ted. We got her. It's, it's the craziest thing. We were searching all week and then a couple hours ago..."
05,15,Marshall,Trudy?
05,15,Lily,Married.
05,15,Marshall,Blah Blah?
05,15,Lily,Committed.
05,15,Marshall,Relationship?
05,15,Lily,Bellevue.
05,15,Marshall,Natalie?
05,15,Lily,Ted's her least favorite person in the world.
05,15,Marshall,"Well, she's not getting any younger."
05,15,Barney,"Get rid of it. This phone is cursed. Cursed, I tell you! I tried to ignore it but it just never stops ringing. It's ruining my life! I should get that. (Marshall takes it away from him) No, please, please, please, Marshall, let me answer it, it could be an emergency, she could be trapped in a giant bra."
05,15,Barney,(mumbles) OK... (cries into Ranjit's shoulder)
05,15,Marshall,We have to find Ted a wife. We're being too choosey. It almost doesn't matter who it is at this point. (both look over at Barney's phone)
05,15,Ted,It's a phone girl!?
05,15,Marshall,"I know, I know... but no, then we met her and Ted... she's a world-class violinist, she's a gourmet cook and she can quote every line from Caddy Shack."
05,15,Ted,Wow.
05,15,Marshall,"Oh but Natalia, tell Ted the problem."
05,15,Lily,"Yeah, yeah, tell him, tell him!"
05,15,Lily,(whispers) She needs to get married.
05,15,Marshall,(whispers too) Federal law expressly dictates that a foreign national can't maintain residency for longer than six months without a work visa.
05,15,Ted,What?
05,15,Ted,"Rabbit. Sorry, guys, I gotta go. (he leaves)"
05,15,Marshall,Why would Ted order the rabbit if he's just gonna run out?
05,15,Barney,"I need it back. Where is the phone? Well, heeellooooo. Oh I met you already. Where is the phone?"
05,15,Lily,It's hidden.
05,15,Barney,Where?
05,15,Robin,You go on your date. Happy Valentine's Day.
05,15,Ted,Barney's phone... I wonder how it got in there?
05,15,Robin,Ted! Come on. Big date.
05,15,Ted,Uh what's the harm... Hello!
05,15,Ted,Terrific. I will see you there. And I'll be the guy in the awesome blazer. Ah ah ah I think you'll know the blazer when you see it. Oooh! I gotta go.
05,15,Marshall,"Oh, thank god, you're here."
05,15,Ted,"Rabbit. Sorry, guys, I gotta go."
05,15,Ted,"Well, heeellooooo. (to a pretty girl ; phone rings) Sorry, babe, I gotta take this. Barney's phone, Teddy Westside speaking."
05,15,Barney,My phone. I'm taking it back. And I'm taking your cool nickname too. Barney Westside speaking.
05,15,Ted,"No, no, I love it so much. It just keeps ringing and ringing and ringing. Give it, give it."
05,15,Barney,"(picks up) Hey, baby..."
05,15,Ted,It's mine now.
05,15,Barney,It's not your phone. (they fight over it)
05,15,Marshall,Lily. (hands her the phone). No. No! (Barney grabs his neck) Aaaargh.
05,15,Lily,(drops the phone into a pitcher) Oops.
05,15,Ted,Being single sucks. It turns you into a crazy person.
05,15,Robin,I know. So much running around and freaking out. For what?
05,15,Ted,So long as you can find someone you can sit on the couch and put off cleaning the bathroom with.
05,15,Robin,"Well, the joke's on the rest of the world cause we can do that on our own."
05,15,Ted,Exactly.
05,15,Robin,Exactly.
05,15,Robin,Save it. Let's just do the news.
05,15,Robin,Clearly.
05,15,Robin,12.
05,15,Robin,You can... just look at your mug.
05,15,Robin,"Well, I'll believe that when I see it."
05,15,Robin,Don!! You're wearing pants!
05,15,Robin,"(sees him with an imaginary duck's beak) Uh, duck!"
05,16,Ted,"Friends, tonight is the night. I invite Tiffany home to see my collection of vintage cameras."
05,16,Barney,It's the lure of Ted.
05,16,Lily,Bait?
05,16,Barney,A true gentleman invents an excuse to bring home a respectable lady. Something interesting or beautiful that can claim to admire for 5 minutes before it starts on the track.
05,16,Ted,"As if she had to ""borrow a book"" or ""listen to old vinyl."""
05,16,Marshall,Or see your new poster rap.
05,16,Robin,Post rap? On which it would work?
05,16,Lily,It was the first week of college. I was way into Wu-Tang Clan.
05,16,Barney,"It's tricky. It must be interesting enough that the girl up, but not too much not to spoil the evening."
05,16,Barney,The slot machine is too much fun. And a trampoline... that's actually too dangerous. But I finally found the perfect bait... A mini pig.
05,16,Ted,A mini pig? On which it would work?
05,16,Lily,You got a mini pig?
05,16,Robin,You can see the mini pig?
05,16,Ted,I can borrow your mini pig?
05,16,Barney,"Yes, you can borrow."
05,16,Ted,"You've always been so beautiful? You're going out on ""In high school I was super shy and I in my skin""?"
05,16,Ted,Seriously?
05,16,Ted,You got a boyfriend?
05,16,Ted,Okay.
05,16,Ted,He is or not?
05,16,Ted,Do you understand anything?
05,16,Ted,Someone does not want to lose his Dark Brown.
05,16,Robin,She gave you her hook.
05,16,Ted,What? I am not to his hook.
05,16,Barney,"Yes, completely."
05,16,Robin,"It gives you false hope, but it does not engage with you, but it keeps you in the corner, just in case, like... an old canned chili in the pantry."
05,16,Lily,Who would buy a can of chili for not eating it away?
05,16,Marshall,"Amen, sister."
05,16,Robin,"Do you feel pretty good. It is gone. It was on both sides. I was hooked and crocheter. It's good guys. I was shameless, but I did not have money problems."
05,16,Marshall,"I've been hooked. Lisa Walker. See the scene... In 1994, St. Cloud, Minnesota."
05,16,Marshall,"So I was, like, thinking, Lisa, do, perhaps you want, like, go out with me?"
05,16,Marshall,I understand.
05,16,Marshall,Okay. Wanna see my post of rap?
05,16,Lily,Whore posting!
05,16,Marshall,So... Lisa Walker gave me false hope for months until one night I went to tell him how much I loved her. In song.
05,16,Marshall,"She was not home yet so I waited. And expected. I woke up, covered with snow, after 4h. And then I saw them. The footprints of Lisa. She had passed right by me to the house."
05,16,Marshall,It was fine in the end. It freed me from its hook.
