index,game-of-thones-deaths,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
1940,House Lannister,1910,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1941,House Lannister,1911,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1942,House Lannister,1912,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1943,House Lannister,1913,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1944,House Lannister,1914,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1945,House Lannister,1915,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1946,House Lannister,1916,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1947,House Lannister,1917,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1948,House Lannister,1918,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1949,House Lannister,1919,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1950,House Lannister,1920,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1951,House Lannister,1921,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1952,House Lannister,1922,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1953,House Lannister,1923,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1954,House Lannister,1924,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1955,House Lannister,1925,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1956,House Lannister,1926,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1957,House Lannister,1927,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1958,House Lannister,1928,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1959,House Lannister,1929,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1960,House Lannister,1930,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1961,House Lannister,1931,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1962,House Lannister,1932,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1963,House Lannister,1933,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1964,House Lannister,1934,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1965,House Lannister,1935,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1966,House Lannister,1936,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1967,House Lannister,1937,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1968,House Lannister,1938,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1969,House Lannister,1939,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1970,House Lannister,1941,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1971,House Lannister,1942,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1972,House Lannister,2054,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1973,House Lannister,2055,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1974,House Lannister,2056,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1975,House Lannister,2057,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1976,House Lannister,2058,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1977,House Lannister,2059,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1978,House Lannister,2060,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1979,House Lannister,2061,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),Lannister soldier,8
1980,House Lannister,2223,5,Daenerys Targaryen,House Targaryen,King's Landing,Rubble,Cersei Lannister,8
1981,House Lannister,2222,5,Daenerys Targaryen,House Targaryen,King's Landing,Rubble,Jaime Lannister,8
1982,House Lannister,1780,5,Grey Worm,House Targaryen,King's Landing,Spear,Harry Strickland,8
1983,House Lannister,2031,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1984,House Lannister,2034,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1985,House Lannister,2040,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1986,House Lannister,2041,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1987,House Lannister,2042,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1988,House Lannister,2043,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1989,House Lannister,2044,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1990,House Lannister,2045,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1991,House Lannister,2050,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1992,House Lannister,2051,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1993,House Lannister,2052,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1994,House Lannister,2053,5,Grey Worm,House Targaryen,King's Landing,Spear,Lannister soldier,8
1995,House Lannister,2140,5,Unsullied,House Targaryen,King's Landing,Spear,Lannister soldier,8
1996,House Targaryen,1380,5,Daenerys Targaryen,House Targaryen,Dragonstone,Dragonfire (Dragon),Varys,8
1997,None,1940,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
1998,None,1943,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
1999,None,1944,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2000,None,1945,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2001,None,1946,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2002,None,1947,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2003,None,1948,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2004,None,1949,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2005,None,1950,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2006,None,1951,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2007,None,1952,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2008,None,1953,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2009,None,1954,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2010,None,1955,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2011,None,1956,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2012,None,1957,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2013,None,1958,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2014,None,1959,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2015,None,1960,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2016,None,1961,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2017,None,1962,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2018,None,1963,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2019,None,1964,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2020,None,1965,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2021,None,1966,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2022,None,1967,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2023,None,1968,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2024,None,1969,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2025,None,1970,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2026,None,1971,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2027,None,1972,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2028,None,1973,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2029,None,1974,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2030,None,1975,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2031,None,1976,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2032,None,1977,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2033,None,1978,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2034,None,1979,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2035,None,1980,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2036,None,1981,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2037,None,1982,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2038,None,1983,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2039,None,1984,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2040,None,1985,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2041,None,1986,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2042,None,1987,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2043,None,1988,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2044,None,1989,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2045,None,1990,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2046,None,1991,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2047,None,1992,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2048,None,1993,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2049,None,1994,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2050,None,1995,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2051,None,1996,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2052,None,1997,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2053,None,1998,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2054,None,1999,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2055,None,2000,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2056,None,2001,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2057,None,2002,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2058,None,2003,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2059,None,2004,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2060,None,2005,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2061,None,2006,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2062,None,2007,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2063,None,2008,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2064,None,2009,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2065,None,2010,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2066,None,2011,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2067,None,2012,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2068,None,2013,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2069,None,2014,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2070,None,2015,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2071,None,2016,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2072,None,2017,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2073,None,2018,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2074,None,2019,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2075,None,2020,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2076,None,2021,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2077,None,2022,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2078,None,2023,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2079,None,2024,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2080,None,2025,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2081,None,2026,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2082,None,2027,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2083,None,2028,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2084,None,2029,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2085,None,2030,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2086,None,2062,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2087,None,2063,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2088,None,2064,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2089,None,2065,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2090,None,2066,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2091,None,2067,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2092,None,2068,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2093,None,2069,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2094,None,2070,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
2095,None,2071,5,Daenerys Targaryen,House Targaryen,King's Landing,Dragonfire (Dragon),King's Landing Citizen,8
